id,clave_sat,state_id/id,name
__export__.res_country_state_ciudad_09NAY,09,NAY,Ruiz
__export__.res_country_state_ciudad_09NLE,09,NLE,San Nicolás de los Garza
__export__.res_country_state_ciudad_09OAX,09,OAX,Río Grande o Piedra Parada
__export__.res_country_state_ciudad_09PUE,09,PUE,Huauchinango
__export__.res_country_state_ciudad_09SIN,09,SIN,Ahome
__export__.res_country_state_ciudad_09SLP,09,SLP,Cárdenas
__export__.res_country_state_ciudad_09SON,09,SON,Navojoa
__export__.res_country_state_ciudad_09TAB,09,TAB,Teapa
__export__.res_country_state_ciudad_09TAM,09,TAM,San Fernando
__export__.res_country_state_ciudad_09VER,09,VER,Jáltipan de Morelos
__export__.res_country_state_ciudad_09ZAC,09,ZAC,Villanueva
__export__.res_country_state_ciudad_10BCS,10,BCS,San Ignacio
__export__.res_country_state_ciudad_10COA,10,COA,San Pedro
__export__.res_country_state_ciudad_10CHH,10,CHH,Colonia Anáhuac
__export__.res_country_state_ciudad_10CHP,10,CHP,Palenque
__export__.res_country_state_ciudad_10DIF,10,DIF,Ciudad de México
__export__.res_country_state_ciudad_10DUR,10,DUR,Vicente Guerrero
__export__.res_country_state_ciudad_10GRO,10,GRO,Ciudad Apaxtla de Castrejón
__export__.res_country_state_ciudad_10GUA,10,GUA,San Francisco del Rincón
__export__.res_country_state_ciudad_10HID,10,HID,Tizayuca
__export__.res_country_state_ciudad_10JAL,10,JAL,Zapopan
__export__.res_country_state_ciudad_10MEX,10,MEX,Ciudad Nezahualcoyotl
__export__.res_country_state_ciudad_10MIC,10,MIC,Zacapu
__export__.res_country_state_ciudad_10NAY,10,NAY,San Blas
__export__.res_country_state_ciudad_10NLE,10,NLE,Ciudad Santa Catarina
__export__.res_country_state_ciudad_10PUE,10,PUE,Acatlán de Osorio
__export__.res_country_state_ciudad_10SIN,10,SIN,Higuera de Zaragoza
__export__.res_country_state_ciudad_10SLP,10,SLP,Cerritos
__export__.res_country_state_ciudad_10SON,10,SON,Heroica Nogales
__export__.res_country_state_ciudad_10TAB,10,TAB,Paraíso
__export__.res_country_state_ciudad_10TAM,10,TAM,Tampico
__export__.res_country_state_ciudad_10VER,10,VER,Xalapa-Enríquez
__export__.res_country_state_ciudad_10ZAC,10,ZAC,Villa de Cos
__export__.res_country_state_ciudad_11BCS,11,BCS,Guerrero Negro
__export__.res_country_state_ciudad_11CAM,11,CAM,Pomuch
__export__.res_country_state_ciudad_11COA,11,COA,Torreón
__export__.res_country_state_ciudad_11CHH,11,CHH,Juan Aldama
__export__.res_country_state_ciudad_11CHP,11,CHP,Ocosingo
__export__.res_country_state_ciudad_11DIF,11,DIF,Ciudad de México
__export__.res_country_state_ciudad_11DUR,11,DUR,El Salto
